,Date,variable,value
4788,2021-03-31,Sex-Male,13451
4789,2021-04-01,Sex-Male,13529
4790,2021-04-02,Sex-Male,13549
4791,2021-04-03,Sex-Male,13548
4792,2021-04-04,Sex-Male,13547
4793,2021-04-05,Sex-Male,13558
4794,2021-04-06,Sex-Male,13585
4795,2021-04-07,Sex-Male,13600
4796,2021-04-08,Sex-Male,13625
4797,2021-04-09,Sex-Male,13649
4798,2021-04-10,Sex-Male,13653
4799,2021-04-11,Sex-Male,13655
4800,2021-04-12,Sex-Male,13660
4801,2021-04-13,Sex-Male,13689
4802,2021-04-14,Sex-Male,13698
4803,2021-04-15,Sex-Male,13717
4804,2021-04-16,Sex-Male,13734
4805,2021-04-17,Sex-Male,13731
4806,2021-04-18,Sex-Male,13742
4807,2021-04-19,Sex-Male,13756
4808,2021-04-20,Sex-Male,13774
4809,2021-04-21,Sex-Male,13792
4810,2021-04-22,Sex-Male,13800
4811,2021-04-23,Sex-Male,13811
4812,2021-04-24,Sex-Male,13807
4813,2021-04-25,Sex-Male,13808
4814,2021-04-26,Sex-Male,13820
4815,2021-04-27,Sex-Male,13839
4816,2021-04-28,Sex-Male,13867
4817,2021-04-29,Sex-Male,13879
4818,2021-04-30,Sex-Male,13888
4819,2021-05-01,Sex-Male,13892
4820,2021-05-02,Sex-Male,13892
4821,2021-05-03,Sex-Male,13901
4822,2021-05-04,Sex-Male,13913
4823,2021-05-05,Sex-Male,13913
4824,2021-05-06,Sex-Male,13934
4825,2021-05-07,Sex-Male,13941
4826,2021-05-08,Sex-Male,13943
4827,2021-05-09,Sex-Male,13946
4828,2021-05-10,Sex-Male,13957
4829,2021-05-11,Sex-Male,13970
4830,2021-05-12,Sex-Male,13978
4831,2021-05-13,Sex-Male,13989
4832,2021-05-14,Sex-Male,13999
4833,2021-05-15,Sex-Male,14001
4834,2021-05-16,Sex-Male,14002
4835,2021-05-17,Sex-Male,14005
4836,2021-05-18,Sex-Male,14010
4837,2021-05-19,Sex-Male,14020
4838,2021-05-20,Sex-Male,14023
4839,2021-05-21,Sex-Male,14028
4840,2021-05-22,Sex-Male,14031
4841,2021-05-23,Sex-Male,14034
4842,2021-05-24,Sex-Male,14040
4843,2021-05-25,Sex-Male,14045
4844,2021-05-26,Sex-Male,14125
4845,2021-05-27,Sex-Male,14128
4846,2021-05-28,Sex-Male,14133
4847,2021-05-29,Sex-Male,14135
4848,2021-05-30,Sex-Male,14137
4849,2021-05-31,Sex-Male,14139
4850,2021-06-01,Sex-Male,14144
4851,2021-06-02,Sex-Male,14152
4852,2021-06-03,Sex-Male,14159
4853,2021-06-04,Sex-Male,14165
4854,2021-06-05,Sex-Male,14165
4855,2021-06-06,Sex-Male,14166
4856,2021-06-07,Sex-Male,14169
4857,2021-06-08,Sex-Male,14171
4858,2021-06-09,Sex-Male,14173
4859,2021-06-10,Sex-Male,14173
4860,2021-06-11,Sex-Male,14173
4861,2021-06-12,Sex-Male,14176
4862,2020-03-28,Sex-Other,0
4863,2020-03-29,Sex-Other,0
4864,2020-03-30,Sex-Other,0
4865,2020-03-31,Sex-Other,0
4866,2020-04-01,Sex-Other,0
4867,2020-04-02,Sex-Other,0
4868,2020-04-03,Sex-Other,0
4869,2020-04-04,Sex-Other,0
4870,2020-04-05,Sex-Other,0
4871,2020-04-06,Sex-Other,0
4872,2020-04-07,Sex-Other,0
4873,2020-04-08,Sex-Other,0
4874,2020-04-09,Sex-Other,0
4875,2020-04-10,Sex-Other,0
4876,2020-04-11,Sex-Other,0
4877,2020-04-12,Sex-Other,0
4878,2020-04-13,Sex-Other,0
4879,2020-04-14,Sex-Other,0
4880,2020-04-15,Sex-Other,0
4881,2020-04-16,Sex-Other,0
4882,2020-04-17,Sex-Other,0
4883,2020-04-18,Sex-Other,0
4884,2020-04-19,Sex-Other,0
4885,2020-04-20,Sex-Other,1
4886,2020-04-21,Sex-Other,1
4887,2020-04-22,Sex-Other,1
4888,2020-04-23,Sex-Other,1
4889,2020-04-24,Sex-Other,1
4890,2020-04-25,Sex-Other,1
4891,2020-04-26,Sex-Other,1
4892,2020-04-27,Sex-Other,1
4893,2020-04-28,Sex-Other,1
4894,2020-04-29,Sex-Other,1
4895,2020-04-30,Sex-Other,1
4896,2020-05-01,Sex-Other,1
4897,2020-05-02,Sex-Other,1
4898,2020-05-03,Sex-Other,1
4899,2020-05-04,Sex-Other,1
4900,2020-05-05,Sex-Other,1
4901,2020-05-06,Sex-Other,1
4902,2020-05-07,Sex-Other,1
4903,2020-05-08,Sex-Other,1
4904,2020-05-09,Sex-Other,1
4905,2020-05-10,Sex-Other,1
4906,2020-05-11,Sex-Other,1
4907,2020-05-12,Sex-Other,1
4908,2020-05-13,Sex-Other,1
4909,2020-05-14,Sex-Other,1
4910,2020-05-15,Sex-Other,1
4911,2020-05-16,Sex-Other,1
4912,2020-05-17,Sex-Other,1
4913,2020-05-18,Sex-Other,1
4914,2020-05-19,Sex-Other,1
4915,2020-05-20,Sex-Other,1
4916,2020-05-21,Sex-Other,1
4917,2020-05-22,Sex-Other,1
4918,2020-05-23,Sex-Other,1
4919,2020-05-24,Sex-Other,1
4920,2020-05-25,Sex-Other,1
4921,2020-05-26,Sex-Other,1
4922,2020-05-27,Sex-Other,1
4923,2020-05-28,Sex-Other,1
4924,2020-05-29,Sex-Other,1
4925,2020-05-30,Sex-Other,1
4926,2020-05-31,Sex-Other,1
4927,2020-06-01,Sex-Other,1
4928,2020-06-02,Sex-Other,1
4929,2020-06-03,Sex-Other,1
4930,2020-06-04,Sex-Other,1
4931,2020-06-05,Sex-Other,1
4932,2020-06-06,Sex-Other,1
4933,2020-06-07,Sex-Other,1
4934,2020-06-08,Sex-Other,1
4935,2020-06-09,Sex-Other,1
4936,2020-06-10,Sex-Other,1
4937,2020-06-11,Sex-Other,1
4938,2020-06-12,Sex-Other,1
4939,2020-06-13,Sex-Other,1
4940,2020-06-14,Sex-Other,1
4941,2020-06-15,Sex-Other,1
4942,2020-06-16,Sex-Other,1
4943,2020-06-17,Sex-Other,1
4944,2020-06-18,Sex-Other,1
4945,2020-06-19,Sex-Other,1
4946,2020-06-20,Sex-Other,1
4947,2020-06-21,Sex-Other,1
4948,2020-06-22,Sex-Other,1
4949,2020-06-23,Sex-Other,1
4950,2020-06-24,Sex-Other,1
4951,2020-06-25,Sex-Other,1
4952,2020-06-26,Sex-Other,1
4953,2020-06-27,Sex-Other,1
4954,2020-06-28,Sex-Other,1
4955,2020-06-29,Sex-Other,1
4956,2020-06-30,Sex-Other,1
4957,2020-07-01,Sex-Other,1
4958,2020-07-02,Sex-Other,1
4959,2020-07-03,Sex-Other,1
4960,2020-07-04,Sex-Other,1
4961,2020-07-05,Sex-Other,1
4962,2020-07-06,Sex-Other,1
4963,2020-07-07,Sex-Other,1
4964,2020-07-08,Sex-Other,1
4965,2020-07-09,Sex-Other,1
4966,2020-07-10,Sex-Other,1
4967,2020-07-11,Sex-Other,1
4968,2020-07-12,Sex-Other,1
4969,2020-07-13,Sex-Other,1
4970,2020-07-14,Sex-Other,2
4971,2020-07-15,Sex-Other,2
4972,2020-07-16,Sex-Other,2
4973,2020-07-17,Sex-Other,2
4974,2020-07-18,Sex-Other,2
4975,2020-07-19,Sex-Other,2
4976,2020-07-20,Sex-Other,2
4977,2020-07-21,Sex-Other,2
4978,2020-07-22,Sex-Other,2
4979,2020-07-23,Sex-Other,2
4980,2020-07-24,Sex-Other,2
4981,2020-07-25,Sex-Other,2
4982,2020-07-26,Sex-Other,2
4983,2020-07-27,Sex-Other,2
4984,2020-07-28,Sex-Other,2
4985,2020-07-29,Sex-Other,2
4986,2020-07-30,Sex-Other,2
4987,2020-07-31,Sex-Other,2
4988,2020-08-01,Sex-Other,2
4989,2020-08-02,Sex-Other,2
4990,2020-08-03,Sex-Other,2
4991,2020-08-04,Sex-Other,2
4992,2020-08-05,Sex-Other,2
4993,2020-08-06,Sex-Other,2
4994,2020-08-07,Sex-Other,2
4995,2020-08-08,Sex-Other,2
4996,2020-08-09,Sex-Other,2
4997,2020-08-10,Sex-Other,2
4998,2020-08-11,Sex-Other,2
4999,2020-08-12,Sex-Other,2
5000,2020-08-13,Sex-Other,2
5001,2020-08-14,Sex-Other,2
5002,2020-08-15,Sex-Other,2
5003,2020-08-16,Sex-Other,2
5004,2020-08-17,Sex-Other,2
5005,2020-08-18,Sex-Other,2
5006,2020-08-19,Sex-Other,2
5007,2020-08-20,Sex-Other,2
5008,2020-08-21,Sex-Other,2
5009,2020-08-22,Sex-Other,2
5010,2020-08-23,Sex-Other,2
5011,2020-08-24,Sex-Other,2
5012,2020-08-25,Sex-Other,2
5013,2020-08-26,Sex-Other,2
5014,2020-08-27,Sex-Other,2
5015,2020-08-28,Sex-Other,2
5016,2020-08-29,Sex-Other,2
5017,2020-08-30,Sex-Other,2
5018,2020-08-31,Sex-Other,2
5019,2020-09-01,Sex-Other,2
5020,2020-09-02,Sex-Other,2
5021,2020-09-03,Sex-Other,2
5022,2020-09-04,Sex-Other,2
5023,2020-09-05,Sex-Other,2
5024,2020-09-06,Sex-Other,2
5025,2020-09-07,Sex-Other,2
5026,2020-09-08,Sex-Other,2
5027,2020-09-09,Sex-Other,2
5028,2020-09-10,Sex-Other,2
5029,2020-09-11,Sex-Other,2
5030,2020-09-12,Sex-Other,2
5031,2020-09-13,Sex-Other,2
5032,2020-09-14,Sex-Other,2
5033,2020-09-15,Sex-Other,2
5034,2020-09-16,Sex-Other,2
5035,2020-09-17,Sex-Other,2
5036,2020-09-18,Sex-Other,2
5037,2020-09-19,Sex-Other,2
5038,2020-09-20,Sex-Other,2
5039,2020-09-21,Sex-Other,2
5040,2020-09-22,Sex-Other,2
5041,2020-09-23,Sex-Other,2
5042,2020-09-24,Sex-Other,2
5043,2020-09-25,Sex-Other,2
5044,2020-09-26,Sex-Other,2
5045,2020-09-27,Sex-Other,2
5046,2020-09-28,Sex-Other,2
5047,2020-09-29,Sex-Other,2
5048,2020-09-30,Sex-Other,2
5049,2020-10-01,Sex-Other,2
5050,2020-10-02,Sex-Other,2
5051,2020-10-03,Sex-Other,2
5052,2020-10-04,Sex-Other,2
5053,2020-10-05,Sex-Other,2
5054,2020-10-06,Sex-Other,2
5055,2020-10-07,Sex-Other,2
5056,2020-10-08,Sex-Other,2
5057,2020-10-09,Sex-Other,2
5058,2020-10-10,Sex-Other,2
5059,2020-10-11,Sex-Other,2
5060,2020-10-12,Sex-Other,2
5061,2020-10-13,Sex-Other,2
5062,2020-10-14,Sex-Other,2
5063,2020-10-15,Sex-Other,2
5064,2020-10-16,Sex-Other,2
5065,2020-10-17,Sex-Other,2
5066,2020-10-18,Sex-Other,2
5067,2020-10-19,Sex-Other,2
5068,2020-10-20,Sex-Other,2
5069,2020-10-21,Sex-Other,2
5070,2020-10-22,Sex-Other,2
5071,2020-10-23,Sex-Other,2
5072,2020-10-24,Sex-Other,2
5073,2020-10-25,Sex-Other,2
5074,2020-10-26,Sex-Other,2
5075,2020-10-27,Sex-Other,3
5076,2020-10-28,Sex-Other,3
5077,2020-10-29,Sex-Other,3
5078,2020-10-30,Sex-Other,3
5079,2020-10-31,Sex-Other,3
5080,2020-11-01,Sex-Other,3
5081,2020-11-02,Sex-Other,3
5082,2020-11-03,Sex-Other,3
5083,2020-11-04,Sex-Other,3
5084,2020-11-05,Sex-Other,3
5085,2020-11-06,Sex-Other,3
5086,2020-11-07,Sex-Other,3
5087,2020-11-08,Sex-Other,3
5088,2020-11-09,Sex-Other,3
5089,2020-11-10,Sex-Other,3
5090,2020-11-11,Sex-Other,3
5091,2020-11-12,Sex-Other,3
5092,2020-11-13,Sex-Other,3
5093,2020-11-14,Sex-Other,3
5094,2020-11-15,Sex-Other,3
5095,2020-11-16,Sex-Other,3
5096,2020-11-17,Sex-Other,3
5097,2020-11-18,Sex-Other,3
5098,2020-11-19,Sex-Other,3
5099,2020-11-20,Sex-Other,3
5100,2020-11-21,Sex-Other,3
5101,2020-11-22,Sex-Other,3
5102,2020-11-23,Sex-Other,3
5103,2020-11-24,Sex-Other,3
5104,2020-11-25,Sex-Other,3
5105,2020-11-26,Sex-Other,3
5106,2020-11-27,Sex-Other,3
5107,2020-11-28,Sex-Other,3
5108,2020-11-29,Sex-Other,3
5109,2020-11-30,Sex-Other,3
5110,2020-12-01,Sex-Other,3
5111,2020-12-02,Sex-Other,3
5112,2020-12-03,Sex-Other,3
5113,2020-12-04,Sex-Other,3
5114,2020-12-05,Sex-Other,3
5115,2020-12-06,Sex-Other,3
5116,2020-12-07,Sex-Other,3
5117,2020-12-08,Sex-Other,3
5118,2020-12-09,Sex-Other,3
5119,2020-12-10,Sex-Other,3
5120,2020-12-11,Sex-Other,3
5121,2020-12-12,Sex-Other,3
5122,2020-12-13,Sex-Other,3
5123,2020-12-14,Sex-Other,3
5124,2020-12-15,Sex-Other,3
5125,2020-12-16,Sex-Other,3
5126,2020-12-17,Sex-Other,3
5127,2020-12-18,Sex-Other,3
5128,2020-12-19,Sex-Other,3
5129,2020-12-20,Sex-Other,3
5130,2020-12-21,Sex-Other,3
5131,2020-12-22,Sex-Other,3
5132,2020-12-23,Sex-Other,3
5133,2020-12-24,Sex-Other,3
5134,2020-12-25,Sex-Other,3
5135,2020-12-26,Sex-Other,3
5136,2020-12-27,Sex-Other,3
5137,2020-12-28,Sex-Other,3
5138,2020-12-29,Sex-Other,3
5139,2020-12-30,Sex-Other,3
5140,2020-12-31,Sex-Other,3
5141,2021-01-01,Sex-Other,3
5142,2021-01-02,Sex-Other,3
5143,2021-01-03,Sex-Other,3
5144,2021-01-04,Sex-Other,3
5145,2021-01-05,Sex-Other,3
5146,2021-01-06,Sex-Other,3
5147,2021-01-07,Sex-Other,3
5148,2021-01-08,Sex-Other,3
5149,2021-01-09,Sex-Other,3
5150,2021-01-10,Sex-Other,3
5151,2021-01-11,Sex-Other,3
5152,2021-01-12,Sex-Other,3
5153,2021-01-13,Sex-Other,3
5154,2021-01-14,Sex-Other,3
5155,2021-01-15,Sex-Other,4
5156,2021-01-16,Sex-Other,4
5157,2021-01-17,Sex-Other,4
5158,2021-01-18,Sex-Other,4
5159,2021-01-19,Sex-Other,4
5160,2021-01-20,Sex-Other,4
5161,2021-01-21,Sex-Other,4
5162,2021-01-22,Sex-Other,4
5163,2021-01-23,Sex-Other,4
5164,2021-01-24,Sex-Other,4
5165,2021-01-25,Sex-Other,4
5166,2021-01-26,Sex-Other,4
5167,2021-01-27,Sex-Other,3
5168,2021-01-28,Sex-Other,3
5169,2021-01-29,Sex-Other,3
5170,2021-01-30,Sex-Other,3
5171,2021-01-31,Sex-Other,3
5172,2021-02-01,Sex-Other,3
5173,2021-02-02,Sex-Other,3
5174,2021-02-03,Sex-Other,3
5175,2021-02-04,Sex-Other,3
5176,2021-02-05,Sex-Other,3
5177,2021-02-06,Sex-Other,3
5178,2021-02-07,Sex-Other,3
5179,2021-02-08,Sex-Other,3
5180,2021-02-09,Sex-Other,3
5181,2021-02-10,Sex-Other,3
5182,2021-02-11,Sex-Other,3
5183,2021-02-12,Sex-Other,3
5184,2021-02-13,Sex-Other,3
5185,2021-02-14,Sex-Other,3
5186,2021-02-15,Sex-Other,3
5187,2021-02-16,Sex-Other,3
5188,2021-02-17,Sex-Other,3
5189,2021-02-18,Sex-Other,3
5190,2021-02-19,Sex-Other,3
5191,2021-02-20,Sex-Other,3
5192,2021-02-21,Sex-Other,3
5193,2021-02-22,Sex-Other,3
5194,2021-02-23,Sex-Other,3
5195,2021-02-24,Sex-Other,3
5196,2021-02-25,Sex-Other,3
5197,2021-02-26,Sex-Other,3
5198,2021-02-27,Sex-Other,3
5199,2021-02-28,Sex-Other,3
5200,2021-03-01,Sex-Other,3
5201,2021-03-02,Sex-Other,3
5202,2021-03-03,Sex-Other,3
5203,2021-03-04,Sex-Other,3
5204,2021-03-05,Sex-Other,3
5205,2021-03-06,Sex-Other,3
5206,2021-03-07,Sex-Other,3
5207,2021-03-08,Sex-Other,3
5208,2021-03-09,Sex-Other,3
5209,2021-03-10,Sex-Other,3
5210,2021-03-11,Sex-Other,3
5211,2021-03-12,Sex-Other,3
5212,2021-03-13,Sex-Other,3
5213,2021-03-14,Sex-Other,3
5214,2021-03-15,Sex-Other,3
5215,2021-03-16,Sex-Other,3
5216,2021-03-17,Sex-Other,3
5217,2021-03-18,Sex-Other,3
5218,2021-03-19,Sex-Other,3
5219,2021-03-20,Sex-Other,3
5220,2021-03-21,Sex-Other,3
5221,2021-03-22,Sex-Other,3
5222,2021-03-23,Sex-Other,3
5223,2021-03-24,Sex-Other,3
5224,2021-03-25,Sex-Other,3
5225,2021-03-26,Sex-Other,3
5226,2021-03-27,Sex-Other,3
5227,2021-03-28,Sex-Other,3
5228,2021-03-29,Sex-Other,3
5229,2021-03-30,Sex-Other,3
5230,2021-03-31,Sex-Other,3
5231,2021-04-01,Sex-Other,3
5232,2021-04-02,Sex-Other,3
5233,2021-04-03,Sex-Other,3
5234,2021-04-04,Sex-Other,3
5235,2021-04-05,Sex-Other,3
5236,2021-04-06,Sex-Other,3
5237,2021-04-07,Sex-Other,3
5238,2021-04-08,Sex-Other,3
5239,2021-04-09,Sex-Other,3
5240,2021-04-10,Sex-Other,3
5241,2021-04-11,Sex-Other,3
5242,2021-04-12,Sex-Other,3
5243,2021-04-13,Sex-Other,4
5244,2021-04-14,Sex-Other,4
5245,2021-04-15,Sex-Other,4
5246,2021-04-16,Sex-Other,4
5247,2021-04-17,Sex-Other,4
5248,2021-04-18,Sex-Other,4
5249,2021-04-19,Sex-Other,4
5250,2021-04-20,Sex-Other,4
5251,2021-04-21,Sex-Other,4
5252,2021-04-22,Sex-Other,4
5253,2021-04-23,Sex-Other,4
5254,2021-04-24,Sex-Other,4
5255,2021-04-25,Sex-Other,4
5256,2021-04-26,Sex-Other,4
5257,2021-04-27,Sex-Other,4
5258,2021-04-28,Sex-Other,4
5259,2021-04-29,Sex-Other,4
5260,2021-04-30,Sex-Other,4
5261,2021-05-01,Sex-Other,4
5262,2021-05-02,Sex-Other,4
5263,2021-05-03,Sex-Other,4
5264,2021-05-04,Sex-Other,4
5265,2021-05-05,Sex-Other,4
5266,2021-05-06,Sex-Other,4
5267,2021-05-07,Sex-Other,4
5268,2021-05-08,Sex-Other,4
5269,2021-05-09,Sex-Other,4
5270,2021-05-10,Sex-Other,4
5271,2021-05-11,Sex-Other,4
5272,2021-05-12,Sex-Other,4
5273,2021-05-13,Sex-Other,4
5274,2021-05-14,Sex-Other,4
5275,2021-05-15,Sex-Other,4
5276,2021-05-16,Sex-Other,4
5277,2021-05-17,Sex-Other,4
5278,2021-05-18,Sex-Other,4
5279,2021-05-19,Sex-Other,4
5280,2021-05-20,Sex-Other,4
5281,2021-05-21,Sex-Other,4
5282,2021-05-22,Sex-Other,4
5283,2021-05-23,Sex-Other,4
5284,2021-05-24,Sex-Other,4
5285,2021-05-25,Sex-Other,4
5286,2021-05-26,Sex-Other,4
5287,2021-05-27,Sex-Other,4
5288,2021-05-28,Sex-Other,4
5289,2021-05-29,Sex-Other,4
5290,2021-05-30,Sex-Other,4
5291,2021-05-31,Sex-Other,4
5292,2021-06-01,Sex-Other,4
5293,2021-06-02,Sex-Other,4
5294,2021-06-03,Sex-Other,4
5295,2021-06-04,Sex-Other,4
5296,2021-06-05,Sex-Other,4
5297,2021-06-06,Sex-Other,4
5298,2021-06-07,Sex-Other,4
5299,2021-06-08,Sex-Other,4
5300,2021-06-09,Sex-Other,4
5301,2021-06-10,Sex-Other,4
5302,2021-06-11,Sex-Other,4
5303,2021-06-12,Sex-Other,4
