Date,variable,Cumulative Confirmed Case Count,Newly Confirmed Case Count
8/5/20,Race-Hawaiian,742,9
8/6/20,Race-Hawaiian,749,7
8/7/20,Race-Hawaiian,755,6
8/8/20,Race-Hawaiian,758,3
8/9/20,Race-Hawaiian,762,4
8/10/20,Race-Hawaiian,768,6
8/11/20,Race-Hawaiian,779,11
8/12/20,Race-Hawaiian,791,12
8/13/20,Race-Hawaiian,801,10
8/14/20,Race-Hawaiian,807,6
8/15/20,Race-Hawaiian,810,3
8/16/20,Race-Hawaiian,812,2
8/17/20,Race-Hawaiian,813,1
8/18/20,Race-Hawaiian,814,1
8/19/20,Race-Hawaiian,816,2
8/20/20,Race-Hawaiian,820,4
8/21/20,Race-Hawaiian,826,6
8/22/20,Race-Hawaiian,831,5
8/23/20,Race-Hawaiian,832,1
8/24/20,Race-Hawaiian,832,0
8/25/20,Race-Hawaiian,835,3
8/26/20,Race-Hawaiian,836,1
8/27/20,Race-Hawaiian,839,3
8/28/20,Race-Hawaiian,841,2
8/29/20,Race-Hawaiian,841,0
8/30/20,Race-Hawaiian,842,1
8/31/20,Race-Hawaiian,844,2
9/1/20,Race-Hawaiian,850,6
9/2/20,Race-Hawaiian,856,6
9/3/20,Race-Hawaiian,856,0
9/4/20,Race-Hawaiian,857,1
9/5/20,Race-Hawaiian,862,5
9/6/20,Race-Hawaiian,862,0
9/7/20,Race-Hawaiian,863,1
9/8/20,Race-Hawaiian,863,0
9/9/20,Race-Hawaiian,868,5
9/10/20,Race-Hawaiian,871,3
9/11/20,Race-Hawaiian,876,5
9/12/20,Race-Hawaiian,879,3
9/13/20,Race-Hawaiian,882,3
9/14/20,Race-Hawaiian,885,3
9/15/20,Race-Hawaiian,888,3
9/16/20,Race-Hawaiian,890,2
9/17/20,Race-Hawaiian,895,5
9/18/20,Race-Hawaiian,903,8
9/19/20,Race-Hawaiian,909,6
9/20/20,Race-Hawaiian,910,1
9/21/20,Race-Hawaiian,911,1
9/22/20,Race-Hawaiian,911,0
9/23/20,Race-Hawaiian,912,1
9/24/20,Race-Hawaiian,919,7
9/25/20,Race-Hawaiian,923,4
9/26/20,Race-Hawaiian,926,3
9/27/20,Race-Hawaiian,927,1
9/28/20,Race-Hawaiian,928,1
9/29/20,Race-Hawaiian,932,4
9/30/20,Race-Hawaiian,936,4
10/1/20,Race-Hawaiian,938,2
10/2/20,Race-Hawaiian,942,4
10/3/20,Race-Hawaiian,947,5
10/4/20,Race-Hawaiian,949,2
10/5/20,Race-Hawaiian,951,2
10/6/20,Race-Hawaiian,958,7
10/7/20,Race-Hawaiian,960,2
10/8/20,Race-Hawaiian,960,0
10/9/20,Race-Hawaiian,964,4
10/10/20,Race-Hawaiian,970,6
10/11/20,Race-Hawaiian,971,1
10/12/20,Race-Hawaiian,973,2
10/13/20,Race-Hawaiian,975,2
10/14/20,Race-Hawaiian,976,1
10/15/20,Race-Hawaiian,976,0
10/16/20,Race-Hawaiian,976,0
10/17/20,Race-Hawaiian,978,2
10/18/20,Race-Hawaiian,980,2
10/19/20,Race-Hawaiian,981,1
10/20/20,Race-Hawaiian,981,0
10/21/20,Race-Hawaiian,998,17
10/22/20,Race-Hawaiian,1002,4
10/23/20,Race-Hawaiian,1006,4
10/24/20,Race-Hawaiian,1011,5
10/25/20,Race-Hawaiian,1011,0
10/26/20,Race-Hawaiian,1011,0
10/27/20,Race-Hawaiian,1019,8
10/28/20,Race-Hawaiian,1030,11
10/29/20,Race-Hawaiian,1035,5
10/30/20,Race-Hawaiian,1036,1
10/31/20,Race-Hawaiian,1037,1
11/1/20,Race-Hawaiian,1042,5
11/2/20,Race-Hawaiian,1044,2
11/3/20,Race-Hawaiian,1052,8
11/4/20,Race-Hawaiian,1059,7
11/5/20,Race-Hawaiian,1064,5
11/6/20,Race-Hawaiian,1068,4
11/7/20,Race-Hawaiian,1077,9
11/8/20,Race-Hawaiian,1082,5
11/9/20,Race-Hawaiian,1089,7
11/10/20,Race-Hawaiian,1102,13
11/11/20,Race-Hawaiian,1111,9
11/12/20,Race-Hawaiian,1122,11
11/13/20,Race-Hawaiian,1142,20
11/14/20,Race-Hawaiian,1168,26
11/15/20,Race-Hawaiian,1176,8
11/16/20,Race-Hawaiian,1181,5
11/17/20,Race-Hawaiian,1194,13
11/18/20,Race-Hawaiian,1211,17
11/19/20,Race-Hawaiian,1234,23
11/20/20,Race-Hawaiian,1245,11
11/21/20,Race-Hawaiian,1260,15
11/22/20,Race-Hawaiian,1287,27
11/23/20,Race-Hawaiian,1305,18
11/24/20,Race-Hawaiian,1318,13
11/25/20,Race-Hawaiian,1342,24
11/26/20,Race-Hawaiian,1353,11
11/27/20,Race-Hawaiian,1370,17
11/28/20,Race-Hawaiian,1405,35
11/29/20,Race-Hawaiian,1429,24
11/30/20,Race-Hawaiian,1446,17
12/1/20,Race-Hawaiian,1462,16
12/2/20,Race-Hawaiian,1518,56
12/3/20,Race-Hawaiian,1549,31
12/4/20,Race-Hawaiian,1589,40
12/5/20,Race-Hawaiian,1651,62
12/6/20,Race-Hawaiian,1677,26
12/7/20,Race-Hawaiian,1707,30
12/8/20,Race-Hawaiian,1736,29
12/9/20,Race-Hawaiian,1798,62
12/10/20,Race-Hawaiian,1841,43
12/11/20,Race-Hawaiian,1891,50
12/12/20,Race-Hawaiian,1954,63
12/13/20,Race-Hawaiian,1993,39
12/14/20,Race-Hawaiian,2046,53
12/15/20,Race-Hawaiian,2134,88
12/16/20,Race-Hawaiian,2220,86
12/17/20,Race-Hawaiian,2287,67
12/18/20,Race-Hawaiian,2357,70
12/19/20,Race-Hawaiian,2443,86
12/20/20,Race-Hawaiian,2501,58
12/21/20,Race-Hawaiian,2555,54
12/22/20,Race-Hawaiian,2602,47
12/23/20,Race-Hawaiian,2701,99
12/24/20,Race-Hawaiian,2701,0
12/25/20,Race-Hawaiian,2831,130
12/26/20,Race-Hawaiian,2897,66
12/27/20,Race-Hawaiian,2988,91
12/28/20,Race-Hawaiian,3038,50
12/29/20,Race-Hawaiian,3072,34
12/30/20,Race-Hawaiian,3128,56
12/31/20,Race-Hawaiian,3216,88
1/1/21,Race-Hawaiian,3287,71
1/2/21,Race-Hawaiian,3397,110
1/3/21,Race-Hawaiian,3444,47
1/4/21,Race-Hawaiian,3505,61
1/5/21,Race-Hawaiian,3567,62
1/6/21,Race-Hawaiian,3655,88
1/7/21,Race-Hawaiian,3782,127
1/8/21,Race-Hawaiian,3842,60
1/9/21,Race-Hawaiian,3905,63
1/10/21,Race-Hawaiian,3955,50
1/11/21,Race-Hawaiian,4002,47
1/12/21,Race-Hawaiian,4037,35
1/13/21,Race-Hawaiian,4104,67
1/14/21,Race-Hawaiian,4171,67
1/15/21,Race-Hawaiian,4232,61
1/16/21,Race-Hawaiian,4362,130
1/17/21,Race-Hawaiian,4400,38
1/18/21,Race-Hawaiian,4420,20
1/19/21,Race-Hawaiian,4445,25
1/20/21,Race-Hawaiian,4497,52
1/21/21,Race-Hawaiian,4522,25
1/22/21,Race-Hawaiian,4552,30
1/23/21,Race-Hawaiian,4593,41
1/24/21,Race-Hawaiian,4608,15
1/25/21,Race-Hawaiian,4631,23
1/26/21,Race-Hawaiian,4653,22
1/27/21,Race-Hawaiian,4656,3
1/28/21,Race-Hawaiian,4676,20
1/29/21,Race-Hawaiian,4682,6
1/30/21,Race-Hawaiian,4684,2
1/31/21,Race-Hawaiian,4696,12
2/1/21,Race-Hawaiian,4708,12
2/2/21,Race-Hawaiian,4730,22
2/3/21,Race-Hawaiian,4790,60
2/4/21,Race-Hawaiian,4803,13
2/5/21,Race-Hawaiian,4819,16
2/6/21,Race-Hawaiian,4825,6
2/7/21,Race-Hawaiian,4827,2
2/8/21,Race-Hawaiian,4828,1
2/9/21,Race-Hawaiian,4839,11
2/10/21,Race-Hawaiian,4856,17
2/11/21,Race-Hawaiian,4862,6
2/12/21,Race-Hawaiian,4862,0
2/13/21,Race-Hawaiian,4871,9
2/14/21,Race-Hawaiian,4872,1
2/15/21,Race-Hawaiian,4876,4
2/16/21,Race-Hawaiian,4878,2
2/17/21,Race-Hawaiian,4878,0
2/18/21,Race-Hawaiian,4878,0
2/19/21,Race-Hawaiian,4882,4
2/20/21,Race-Hawaiian,4882,0
2/21/21,Race-Hawaiian,4882,0
2/22/21,Race-Hawaiian,4887,5
2/23/21,Race-Hawaiian,4890,3
2/24/21,Race-Hawaiian,4894,4
2/25/21,Race-Hawaiian,4901,7
2/26/21,Race-Hawaiian,4909,8
2/27/21,Race-Hawaiian,4919,10
2/28/21,Race-Hawaiian,4924,5
3/1/21,Race-Hawaiian,4924,0
3/2/21,Race-Hawaiian,4924,0
3/3/21,Race-Hawaiian,4924,0
3/4/21,Race-Hawaiian,4924,0
3/5/21,Race-Hawaiian,4929,5
3/6/21,Race-Hawaiian,4934,5
3/7/21,Race-Hawaiian,4934,0
3/8/21,Race-Hawaiian,4937,3
3/9/21,Race-Hawaiian,4937,0
3/10/21,Race-Hawaiian,4937,0
3/11/21,Race-Hawaiian,4937,0
3/12/21,Race-Hawaiian,4937,0
3/13/21,Race-Hawaiian,4937,0
3/14/21,Race-Hawaiian,4937,0
3/15/21,Race-Hawaiian,4937,0
3/16/21,Race-Hawaiian,4937,0
3/17/21,Race-Hawaiian,4937,0
3/18/21,Race-Hawaiian,4939,2
3/19/21,Race-Hawaiian,4944,5
3/20/21,Race-Hawaiian,4944,0
3/21/21,Race-Hawaiian,4945,1
3/22/21,Race-Hawaiian,4945,0
3/23/21,Race-Hawaiian,4945,0
3/24/21,Race-Hawaiian,4945,0
3/25/21,Race-Hawaiian,4950,5
3/26/21,Race-Hawaiian,4957,7
3/27/21,Race-Hawaiian,4958,1
3/28/21,Race-Hawaiian,4959,1
3/29/21,Race-Hawaiian,4959,0
3/30/21,Race-Hawaiian,4960,1
3/31/21,Race-Hawaiian,4960,0
4/1/21,Race-Hawaiian,4960,0
4/2/21,Race-Hawaiian,4960,0
4/3/21,Race-Hawaiian,4960,0
4/4/21,Race-Hawaiian,4960,0
4/5/21,Race-Hawaiian,4961,1
4/6/21,Race-Hawaiian,4962,1
4/7/21,Race-Hawaiian,4963,1
4/8/21,Race-Hawaiian,4963,0
4/9/21,Race-Hawaiian,4963,0
4/10/21,Race-Hawaiian,4963,0
4/11/21,Race-Hawaiian,4963,0
4/12/21,Race-Hawaiian,4963,0
4/13/21,Race-Hawaiian,4963,0
4/14/21,Race-Hawaiian,4963,0
4/15/21,Race-Hawaiian,4963,0
4/16/21,Race-Hawaiian,4963,0
4/17/21,Race-Hawaiian,4963,0
4/18/21,Race-Hawaiian,4964,1
4/19/21,Race-Hawaiian,4964,0
4/20/21,Race-Hawaiian,4964,0
4/21/21,Race-Hawaiian,4964,0
4/22/21,Race-Hawaiian,4965,1
4/23/21,Race-Hawaiian,4965,0
4/24/21,Race-Hawaiian,4965,0
4/25/21,Race-Hawaiian,4966,1
4/26/21,Race-Hawaiian,4968,2
4/27/21,Race-Hawaiian,4968,0
4/28/21,Race-Hawaiian,4968,0
4/29/21,Race-Hawaiian,4968,0
4/30/21,Race-Hawaiian,4968,0
5/1/21,Race-Hawaiian,4969,1
5/2/21,Race-Hawaiian,4970,1
5/3/21,Race-Hawaiian,4971,1
5/4/21,Race-Hawaiian,4972,1
5/5/21,Race-Hawaiian,4973,1
5/6/21,Race-Hawaiian,4973,0
5/7/21,Race-Hawaiian,4973,0
5/8/21,Race-Hawaiian,4975,2
5/9/21,Race-Hawaiian,4976,1
5/10/21,Race-Hawaiian,4981,5
5/11/21,Race-Hawaiian,4981,0
5/12/21,Race-Hawaiian,4985,4
5/13/21,Race-Hawaiian,4989,4
5/14/21,Race-Hawaiian,4998,9
5/15/21,Race-Hawaiian,5000,2
5/16/21,Race-Hawaiian,5001,1
5/17/21,Race-Hawaiian,5001,0
5/18/21,Race-Hawaiian,5002,1
5/19/21,Race-Hawaiian,5002,0
5/20/21,Race-Hawaiian,5002,0
5/21/21,Race-Hawaiian,5006,4
5/22/21,Race-Hawaiian,5007,1
5/23/21,Race-Hawaiian,5007,0
5/24/21,Race-Hawaiian,5008,1
5/25/21,Race-Hawaiian,5009,1
5/26/21,Race-Hawaiian,5020,11
5/27/21,Race-Hawaiian,5022,2
5/28/21,Race-Hawaiian,5024,2
5/29/21,Race-Hawaiian,5027,3
5/30/21,Race-Hawaiian,5027,0
5/31/21,Race-Hawaiian,5027,0
6/1/21,Race-Hawaiian,5027,0
6/2/21,Race-Hawaiian,5029,2
6/3/21,Race-Hawaiian,5030,1
6/4/21,Race-Hawaiian,5031,1
6/5/21,Race-Hawaiian,5033,2
6/6/21,Race-Hawaiian,5033,0
6/7/21,Race-Hawaiian,5033,0
6/8/21,Race-Hawaiian,5033,0
6/9/21,Race-Hawaiian,5034,1
6/10/21,Race-Hawaiian,5036,2
6/11/21,Race-Hawaiian,5042,6
6/12/21,Race-Hawaiian,5043,1
3/17/20,Race-Hispanic,0,0
3/18/20,Race-Hispanic,0,0
3/19/20,Race-Hispanic,0,0
3/20/20,Race-Hispanic,0,0
3/21/20,Race-Hispanic,0,0
3/22/20,Race-Hispanic,0,0
3/23/20,Race-Hispanic,0,0
3/24/20,Race-Hispanic,0,0
3/25/20,Race-Hispanic,0,0
3/26/20,Race-Hispanic,0,0
3/27/20,Race-Hispanic,0,0
3/28/20,Race-Hispanic,0,0
3/29/20,Race-Hispanic,0,0
3/30/20,Race-Hispanic,0,0
3/31/20,Race-Hispanic,0,0
4/1/20,Race-Hispanic,0,0
4/2/20,Race-Hispanic,0,0
4/3/20,Race-Hispanic,0,0
4/4/20,Race-Hispanic,0,0
4/5/20,Race-Hispanic,0,0
4/6/20,Race-Hispanic,0,0
4/7/20,Race-Hispanic,0,0
4/8/20,Race-Hispanic,1545,1545
4/9/20,Race-Hispanic,1621,76
4/10/20,Race-Hispanic,1869,248
4/11/20,Race-Hispanic,2169,300
4/12/20,Race-Hispanic,2411,242
4/13/20,Race-Hispanic,2680,269
4/14/20,Race-Hispanic,2855,175
4/15/20,Race-Hispanic,3084,229
4/16/20,Race-Hispanic,3326,242
4/17/20,Race-Hispanic,3569,243
4/18/20,Race-Hispanic,3738,169
4/19/20,Race-Hispanic,3959,221
4/20/20,Race-Hispanic,4319,360
4/21/20,Race-Hispanic,4602,283
4/22/20,Race-Hispanic,4757,155
4/23/20,Race-Hispanic,4985,228
4/24/20,Race-Hispanic,5158,173
4/25/20,Race-Hispanic,5226,68
4/26/20,Race-Hispanic,5339,113
4/27/20,Race-Hispanic,5591,252
4/28/20,Race-Hispanic,6083,492
4/29/20,Race-Hispanic,6259,176
4/30/20,Race-Hispanic,7180,921
5/1/20,Race-Hispanic,7621,441
5/2/20,Race-Hispanic,7710,89
5/3/20,Race-Hispanic,8421,711
5/4/20,Race-Hispanic,8648,227
5/5/20,Race-Hispanic,8844,196
5/6/20,Race-Hispanic,9059,215
5/7/20,Race-Hispanic,9500,441
5/8/20,Race-Hispanic,9725,225
5/9/20,Race-Hispanic,9941,216
5/10/20,Race-Hispanic,10249,308
5/11/20,Race-Hispanic,10790,541
5/12/20,Race-Hispanic,11683,893
5/13/20,Race-Hispanic,12243,560
5/14/20,Race-Hispanic,12990,747
5/15/20,Race-Hispanic,13187,197
5/16/20,Race-Hispanic,13514,327
5/17/20,Race-Hispanic,13758,244
5/18/20,Race-Hispanic,14242,484
5/19/20,Race-Hispanic,14821,579
5/20/20,Race-Hispanic,15122,301
5/21/20,Race-Hispanic,15444,322
5/22/20,Race-Hispanic,15865,421
5/23/20,Race-Hispanic,16192,327
5/24/20,Race-Hispanic,16453,261
5/25/20,Race-Hispanic,17259,806
5/26/20,Race-Hispanic,17691,432
5/27/20,Race-Hispanic,17816,125
5/28/20,Race-Hispanic,18450,634
5/29/20,Race-Hispanic,19420,970
5/30/20,Race-Hispanic,19607,187
5/31/20,Race-Hispanic,19876,269
6/1/20,Race-Hispanic,20062,186
6/2/20,Race-Hispanic,20373,311
6/3/20,Race-Hispanic,20983,610
6/4/20,Race-Hispanic,21440,457
6/5/20,Race-Hispanic,22330,890
6/6/20,Race-Hispanic,23422,1092
6/7/20,Race-Hispanic,23518,96
6/8/20,Race-Hispanic,24146,628
6/9/20,Race-Hispanic,25277,1131
6/10/20,Race-Hispanic,25421,144
6/11/20,Race-Hispanic,26027,606
6/12/20,Race-Hispanic,26407,380
6/13/20,Race-Hispanic,26571,164
6/14/20,Race-Hispanic,27167,596
6/15/20,Race-Hispanic,27957,790
6/16/20,Race-Hispanic,28279,322
6/17/20,Race-Hispanic,28506,227
6/18/20,Race-Hispanic,28652,146
6/19/20,Race-Hispanic,28798,146
6/20/20,Race-Hispanic,29016,218
6/21/20,Race-Hispanic,29222,206
6/22/20,Race-Hispanic,29539,317
6/23/20,Race-Hispanic,30005,466
6/24/20,Race-Hispanic,30334,329
6/25/20,Race-Hispanic,30697,363
6/26/20,Race-Hispanic,31080,383
6/27/20,Race-Hispanic,31272,192
6/28/20,Race-Hispanic,31571,299
6/29/20,Race-Hispanic,31998,427
6/30/20,Race-Hispanic,32801,803
7/1/20,Race-Hispanic,33091,290
7/2/20,Race-Hispanic,33091,0
7/3/20,Race-Hispanic,33091,0
7/4/20,Race-Hispanic,34066,975
7/5/20,Race-Hispanic,34393,327
7/6/20,Race-Hispanic,35018,625
7/7/20,Race-Hispanic,35995,977
7/8/20,Race-Hispanic,36294,299
7/9/20,Race-Hispanic,36992,698
7/10/20,Race-Hispanic,38011,1019
7/11/20,Race-Hispanic,39212,1201
7/12/20,Race-Hispanic,40214,1002
7/13/20,Race-Hispanic,41804,1590
7/14/20,Race-Hispanic,43439,1635
7/15/20,Race-Hispanic,44798,1359
7/16/20,Race-Hispanic,46355,1557
7/17/20,Race-Hispanic,47649,1294
7/18/20,Race-Hispanic,48786,1137
7/19/20,Race-Hispanic,50390,1604
7/20/20,Race-Hispanic,51380,990
7/21/20,Race-Hispanic,52613,1233
7/22/20,Race-Hispanic,53481,868
7/23/20,Race-Hispanic,54403,922
7/24/20,Race-Hispanic,56507,2104
7/25/20,Race-Hispanic,57031,524
7/26/20,Race-Hispanic,58181,1150
7/27/20,Race-Hispanic,58674,493
7/28/20,Race-Hispanic,62064,3390
7/29/20,Race-Hispanic,63109,1045
7/30/20,Race-Hispanic,64493,1384
7/31/20,Race-Hispanic,65986,1493
8/1/20,Race-Hispanic,66617,631
8/2/20,Race-Hispanic,67589,972
8/3/20,Race-Hispanic,68609,1020
8/4/20,Race-Hispanic,70099,1490
8/5/20,Race-Hispanic,71129,1030
8/6/20,Race-Hispanic,72231,1102
8/7/20,Race-Hispanic,73438,1207
8/8/20,Race-Hispanic,74284,846
8/9/20,Race-Hispanic,75008,724
8/10/20,Race-Hispanic,75553,545
8/11/20,Race-Hispanic,77026,1473
8/12/20,Race-Hispanic,77645,619
8/13/20,Race-Hispanic,78649,1004
8/14/20,Race-Hispanic,79478,829
8/15/20,Race-Hispanic,80066,588
8/16/20,Race-Hispanic,80549,483
8/17/20,Race-Hispanic,80876,327
8/18/20,Race-Hispanic,82132,1256
8/19/20,Race-Hispanic,82696,564
8/20/20,Race-Hispanic,83567,871
8/21/20,Race-Hispanic,84442,875
8/22/20,Race-Hispanic,84786,344
8/23/20,Race-Hispanic,85141,355
8/24/20,Race-Hispanic,85632,491
8/25/20,Race-Hispanic,86826,1194
8/26/20,Race-Hispanic,87288,462
8/27/20,Race-Hispanic,88079,791
8/28/20,Race-Hispanic,88747,668
8/29/20,Race-Hispanic,89114,367
8/30/20,Race-Hispanic,89710,596
8/31/20,Race-Hispanic,89762,52
9/1/20,Race-Hispanic,90885,1123
9/2/20,Race-Hispanic,91236,351
9/3/20,Race-Hispanic,92125,889
9/4/20,Race-Hispanic,92817,692
9/5/20,Race-Hispanic,93064,247
9/6/20,Race-Hispanic,93159,95
9/7/20,Race-Hispanic,93242,83
9/8/20,Race-Hispanic,93652,410
9/9/20,Race-Hispanic,94428,776
9/10/20,Race-Hispanic,95056,628
9/11/20,Race-Hispanic,95669,613
9/12/20,Race-Hispanic,95967,298
9/13/20,Race-Hispanic,96241,274
9/14/20,Race-Hispanic,96620,379
9/15/20,Race-Hispanic,97309,689
9/16/20,Race-Hispanic,98015,706
9/17/20,Race-Hispanic,98651,636
9/18/20,Race-Hispanic,99243,592
9/19/20,Race-Hispanic,99622,379
9/20/20,Race-Hispanic,99852,230
9/21/20,Race-Hispanic,100207,355
9/22/20,Race-Hispanic,100819,612
9/23/20,Race-Hispanic,101429,610
9/24/20,Race-Hispanic,102135,706
9/25/20,Race-Hispanic,102455,320
9/26/20,Race-Hispanic,102838,383
9/27/20,Race-Hispanic,103063,225
9/28/20,Race-Hispanic,103375,312
9/29/20,Race-Hispanic,103903,528
9/30/20,Race-Hispanic,104369,466
10/1/20,Race-Hispanic,104803,434
10/2/20,Race-Hispanic,105167,364
10/3/20,Race-Hispanic,105515,348
10/4/20,Race-Hispanic,105652,137
10/5/20,Race-Hispanic,105848,196
10/6/20,Race-Hispanic,106415,567
10/7/20,Race-Hispanic,106889,474
10/8/20,Race-Hispanic,107384,495
10/9/20,Race-Hispanic,107895,511
10/10/20,Race-Hispanic,108465,570
10/11/20,Race-Hispanic,108757,292
10/12/20,Race-Hispanic,108846,89
10/13/20,Race-Hispanic,109413,567
10/14/20,Race-Hispanic,109956,543
10/15/20,Race-Hispanic,110573,617
10/16/20,Race-Hispanic,111134,561
10/17/20,Race-Hispanic,111324,190
10/18/20,Race-Hispanic,111668,344
10/19/20,Race-Hispanic,111969,301
10/20/20,Race-Hispanic,112252,283
10/21/20,Race-Hispanic,113626,1374
10/22/20,Race-Hispanic,115019,1393
10/23/20,Race-Hispanic,115911,892
10/24/20,Race-Hispanic,116240,329
10/25/20,Race-Hispanic,116240,0
10/26/20,Race-Hispanic,116240,0
10/27/20,Race-Hispanic,118183,1943
10/28/20,Race-Hispanic,119136,953
10/29/20,Race-Hispanic,119879,743
10/30/20,Race-Hispanic,120696,817
10/31/20,Race-Hispanic,121269,573
11/1/20,Race-Hispanic,121817,548
11/2/20,Race-Hispanic,122145,328
11/3/20,Race-Hispanic,123016,871
11/4/20,Race-Hispanic,124063,1047
11/5/20,Race-Hispanic,125181,1118
11/6/20,Race-Hispanic,126247,1066
11/7/20,Race-Hispanic,127230,983
11/8/20,Race-Hispanic,127922,692
11/9/20,Race-Hispanic,128667,745
11/10/20,Race-Hispanic,129758,1091
11/11/20,Race-Hispanic,131143,1385
11/12/20,Race-Hispanic,132064,921
11/13/20,Race-Hispanic,134054,1990
11/14/20,Race-Hispanic,135249,1195
11/15/20,Race-Hispanic,136708,1459
11/16/20,Race-Hispanic,137994,1286
11/17/20,Race-Hispanic,139685,1691
11/18/20,Race-Hispanic,142097,2412
11/19/20,Race-Hispanic,144158,2061
11/20/20,Race-Hispanic,146235,2077
11/21/20,Race-Hispanic,147297,1062
11/22/20,Race-Hispanic,150122,2825
11/23/20,Race-Hispanic,151724,1602
11/24/20,Race-Hispanic,152390,666
11/25/20,Race-Hispanic,153989,1599
11/26/20,Race-Hispanic,155530,1541
11/27/20,Race-Hispanic,156722,1192
11/28/20,Race-Hispanic,158881,2159
11/29/20,Race-Hispanic,161632,2751
11/30/20,Race-Hispanic,164794,3162
12/1/20,Race-Hispanic,167196,2402
12/2/20,Race-Hispanic,171077,3881
12/3/20,Race-Hispanic,174974,3897
12/4/20,Race-Hispanic,178584,3610
12/5/20,Race-Hispanic,183718,5134
12/6/20,Race-Hispanic,187559,3841
12/7/20,Race-Hispanic,190665,3106
12/8/20,Race-Hispanic,194279,3614
12/9/20,Race-Hispanic,201079,6800
12/10/20,Race-Hispanic,207556,6477
12/11/20,Race-Hispanic,212840,5284
12/12/20,Race-Hispanic,216605,3765
12/13/20,Race-Hispanic,218530,1925
12/14/20,Race-Hispanic,223661,5131
12/15/20,Race-Hispanic,235287,11626
12/16/20,Race-Hispanic,241315,6028
12/17/20,Race-Hispanic,248671,7356
12/18/20,Race-Hispanic,255143,6472
12/19/20,Race-Hispanic,261827,6684
12/20/20,Race-Hispanic,268270,6443
12/21/20,Race-Hispanic,273193,4923
12/22/20,Race-Hispanic,280557,7364
12/23/20,Race-Hispanic,286520,5963
12/24/20,Race-Hispanic,286520,0
12/25/20,Race-Hispanic,300236,13716
12/26/20,Race-Hispanic,307271,7035
12/27/20,Race-Hispanic,313789,6518
12/28/20,Race-Hispanic,318297,4508
12/29/20,Race-Hispanic,323038,4741
12/30/20,Race-Hispanic,330817,7779
12/31/20,Race-Hispanic,340092,9275
1/1/21,Race-Hispanic,347368,7276
1/2/21,Race-Hispanic,355465,8097
1/3/21,Race-Hispanic,359971,4506
1/4/21,Race-Hispanic,365320,5349
1/5/21,Race-Hispanic,371351,6031
1/6/21,Race-Hispanic,381721,10370
1/7/21,Race-Hispanic,393340,11619
1/8/21,Race-Hispanic,402499,9159
1/9/21,Race-Hispanic,410225,7726
1/10/21,Race-Hispanic,417869,7644
1/11/21,Race-Hispanic,425312,7443
1/12/21,Race-Hispanic,432223,6911
1/13/21,Race-Hispanic,442286,10063
1/14/21,Race-Hispanic,449599,7313
1/15/21,Race-Hispanic,457005,7406
1/16/21,Race-Hispanic,465988,8983
1/17/21,Race-Hispanic,471444,5456
1/18/21,Race-Hispanic,476055,4611
1/19/21,Race-Hispanic,478723,2668
1/20/21,Race-Hispanic,483712,4989
1/21/21,Race-Hispanic,488336,4624
1/22/21,Race-Hispanic,493950,5614
1/23/21,Race-Hispanic,497802,3852
1/24/21,Race-Hispanic,501642,3840
1/25/21,Race-Hispanic,504898,3256
1/26/21,Race-Hispanic,508731,3833
1/27/21,Race-Hispanic,512562,3831
1/28/21,Race-Hispanic,515887,3325
1/29/21,Race-Hispanic,519771,3884
1/30/21,Race-Hispanic,523381,3610
1/31/21,Race-Hispanic,525918,2537
2/1/21,Race-Hispanic,527900,1982
2/2/21,Race-Hispanic,530365,2465
2/3/21,Race-Hispanic,535328,4963
2/4/21,Race-Hispanic,537785,2457
2/5/21,Race-Hispanic,540253,2468
2/6/21,Race-Hispanic,541777,1524
2/7/21,Race-Hispanic,543630,1853
2/8/21,Race-Hispanic,545355,1725
2/9/21,Race-Hispanic,547475,2120
2/10/21,Race-Hispanic,549959,2484
2/11/21,Race-Hispanic,551412,1453
2/12/21,Race-Hispanic,553262,1850
2/13/21,Race-Hispanic,554785,1523
2/14/21,Race-Hispanic,556219,1434
2/15/21,Race-Hispanic,557032,813
2/16/21,Race-Hispanic,558445,1413
2/17/21,Race-Hispanic,559952,1507
2/18/21,Race-Hispanic,561517,1565
2/19/21,Race-Hispanic,562928,1411
2/20/21,Race-Hispanic,564856,1928
2/21/21,Race-Hispanic,565983,1127
2/22/21,Race-Hispanic,568013,2030
2/23/21,Race-Hispanic,569843,1830
2/24/21,Race-Hispanic,571293,1450
2/25/21,Race-Hispanic,572925,1632
2/26/21,Race-Hispanic,574177,1252
2/27/21,Race-Hispanic,575714,1537
2/28/21,Race-Hispanic,576548,834
3/1/21,Race-Hispanic,577419,871
3/2/21,Race-Hispanic,579041,1622
3/3/21,Race-Hispanic,580614,1573
3/4/21,Race-Hispanic,582645,2031
3/5/21,Race-Hispanic,584572,1927
3/6/21,Race-Hispanic,585468,896
3/7/21,Race-Hispanic,586572,1104
3/8/21,Race-Hispanic,587779,1207
3/9/21,Race-Hispanic,588907,1128
3/10/21,Race-Hispanic,588907,0
3/11/21,Race-Hispanic,591996,3089
3/12/21,Race-Hispanic,593010,1014
3/13/21,Race-Hispanic,593740,730
3/14/21,Race-Hispanic,594840,1100
3/15/21,Race-Hispanic,595763,923
3/16/21,Race-Hispanic,596734,971
3/17/21,Race-Hispanic,598039,1305
3/18/21,Race-Hispanic,599172,1133
3/19/21,Race-Hispanic,599910,738
